    0.0016140099     0.0008958050    -0.0013522552
    0.0008958485     0.0014362762    -0.0013375052
    0.0016833799     0.0003529119    -0.0020187000
    0.0026838280    -0.0002517540    -0.0013999187
    0.0022070858     0.0000964644    -0.0006766357
    0.0012320141     0.0010036378    -0.0002228168
    0.0009460040     0.0015045817    -0.0004864798
    0.0007487543     0.0020922287    -0.0005631382
    0.0011046195     0.0010272737    -0.0016522024
    0.0017398604    -0.0003601874    -0.0021408866
    0.0029722971    -0.0011310514    -0.0016104980
    0.0038523895    -0.0012175685    -0.0003149815
    0.0036607461    -0.0012745027     0.0006207073
    0.0025213212    -0.0011914677     0.0005088181
    0.0008368613    -0.0003979273     0.0003719791
    0.0001692578     0.0004041509     0.0011480327
    0.0008912807     0.0006566372     0.0012176028
    0.0005914864     0.0011305002     0.0005492990
    0.0002462110     0.0019547118     0.0002796887
    0.0022751079     0.0033450611     0.0004012600
    0.0023815547     0.0019003027    -0.0010501902
    0.0018550879     0.0001863567    -0.0016788130
    0.0021186139    -0.0011949305    -0.0017734729
    0.0032896016    -0.0017940653    -0.0010951960
    0.0044307125    -0.0015778560     0.0004274936
    0.0047221501    -0.0012907696     0.0022274767
    0.0042399433    -0.0017295692     0.0033374825
    0.0034346231    -0.0026101932     0.0031488763
    0.0020493813    -0.0028381589     0.0021046384
   -0.0003764923    -0.0020841199     0.0012907759
   -0.0020892024    -0.0011709352     0.0021338672
   -0.0004780977    -0.0012289408     0.0033758314
    0.0013245721    -0.0012162484     0.0024768555
    0.0000150679    -0.0003007514     0.0018259326
   -0.0010512161     0.0014938216     0.0026289947
    0.0004951233     0.0032782954     0.0023016939
    0.0067822585     0.0058125267    -0.0000508824
    0.0063771667     0.0028016999    -0.0019810295
    0.0043626033     0.0007129561    -0.0017499959
    0.0028239062    -0.0006967378    -0.0013871906
    0.0026515540    -0.0017227823    -0.0010889244
    0.0035873080    -0.0020302252    -0.0003520976
    0.0047048973    -0.0014501393     0.0011015892
    0.0051327514    -0.0004812432     0.0031102085
    0.0046806555    -0.0000702175     0.0051678912
    0.0039369053    -0.0008853242     0.0066814709
    0.0035777122    -0.0025702297     0.0073975896
    0.0034872864     0.0074486748     0.0053184513
    0.0134928570     0.0029081603    -0.0068065810
    0.0097000736    -0.0002145513    -0.0042973827
    0.0060428342    -0.0008721346    -0.0019567617
    0.0038379863    -0.0013455429    -0.0008931213
    0.0032904942    -0.0018437901    -0.0003657288
    0.0039210116    -0.0018209758     0.0003278570
    0.0048693614    -0.0009417293     0.0015292014
    0.0052986585     0.0005634149     0.0032631794
    0.0048062360     0.0019784977     0.0053396664
    0.0036614539     0.0024794991     0.0074943894
    0.0027080792     0.0016614870     0.0096317519
    0.0027322108    -0.0000077183     0.0122553990
    0.0164095698    -0.0048807402    -0.0092771095
    0.0105333372    -0.0033644880    -0.0036597704
    0.0063647791    -0.0019259442    -0.0011237722
    0.0043011737    -0.0016292196    -0.0001882956
    0.0039738550    -0.0015758949     0.0003390938
    0.0046157329    -0.0009196708     0.0010490109
    0.0052927320     0.0006348686     0.0021648957
    0.0052337675     0.0027739846     0.0036937330
    0.0041498685     0.0047732838     0.0055337316
    0.0024222123     0.0058967682     0.0076172052
    0.0010778010     0.0059816929     0.0102567700
    0.0149896720    -0.0083750243    -0.0047045505
    0.0091154832    -0.0035850604    -0.0013479185
    0.0057328225    -0.0017892828    -0.0001811317
    0.0044775732    -0.0013000882     0.0002801857
    0.0046258058    -0.0006941534     0.0006824569
    0.0052430154     0.0007498242     0.0012848843
    0.0054222448     0.0030605889     0.0021607606
    0.0045818665     0.0057282849     0.0032903822
    0.0027126550     0.0080228130     0.0046406170
    0.0005100692     0.0095359090     0.0063296737
   -0.0005803624     0.0113401723     0.0092654477
    0.0177260080    -0.0131200020    -0.0023456120
    0.0108914076    -0.0052398272    -0.0006646909
    0.0067365449    -0.0021115947    -0.0000973150
    0.0049246066    -0.0011753762     0.0001051115
    0.0047353367    -0.0005132864     0.0002431016
    0.0052413573     0.0008688781     0.0004335642
    0.0054934216     0.0031947106     0.0007151486
    0.0047944766     0.0060899369     0.0010891960
    0.0029554972     0.0088727152     0.0015470675
    0.0004659428     0.0110544112     0.0021177820
   -0.0013833102     0.0134859989     0.0030481003
    0.0177260080    -0.0131200020     0.0023456120
    0.0108914076    -0.0052398272     0.0006646909
    0.0067365449    -0.0021115947     0.0000973150
    0.0049246066    -0.0011753762    -0.0001051115
    0.0047353367    -0.0005132864    -0.0002431016
    0.0052413573     0.0008688781    -0.0004335642
    0.0054934216     0.0031947106    -0.0007151486
    0.0047944766     0.0060899369    -0.0010891960
    0.0029554972     0.0088727152    -0.0015470675
    0.0004659428     0.0110544112    -0.0021177820
   -0.0013833102     0.0134859989    -0.0030481003
    0.0149896720    -0.0083750243     0.0047045505
    0.0091154832    -0.0035850604     0.0013479185
    0.0057328225    -0.0017892828     0.0001811317
    0.0044775732    -0.0013000882    -0.0002801857
    0.0046258058    -0.0006941534    -0.0006824569
    0.0052430154     0.0007498242    -0.0012848843
    0.0054222448     0.0030605889    -0.0021607606
    0.0045818665     0.0057282849    -0.0032903822
    0.0027126550     0.0080228130    -0.0046406170
    0.0005100692     0.0095359090    -0.0063296737
   -0.0005803624     0.0113401723    -0.0092654477
    0.0164095698    -0.0048807402     0.0092771095
    0.0105333372    -0.0033644880     0.0036597704
    0.0063647791    -0.0019259442     0.0011237722
    0.0043011737    -0.0016292196     0.0001882956
    0.0039738550    -0.0015758949    -0.0003390938
    0.0046157329    -0.0009196708    -0.0010490109
    0.0052927320     0.0006348686    -0.0021648957
    0.0052337675     0.0027739846    -0.0036937330
    0.0041498685     0.0047732838    -0.0055337316
    0.0024222123     0.0058967682    -0.0076172052
    0.0010778010     0.0059816929    -0.0102567700
    0.0134928570     0.0029081603     0.0068065810
    0.0097000736    -0.0002145513     0.0042973827
    0.0060428342    -0.0008721346     0.0019567617
    0.0038379863    -0.0013455429     0.0008931213
    0.0032904942    -0.0018437901     0.0003657288
    0.0039210116    -0.0018209758    -0.0003278570
    0.0048693614    -0.0009417293    -0.0015292014
    0.0052986585     0.0005634149    -0.0032631794
    0.0048062360     0.0019784977    -0.0053396664
    0.0036614539     0.0024794991    -0.0074943894
    0.0027080792     0.0016614870    -0.0096317519
    0.0027322108    -0.0000077183    -0.0122553990
    0.0067822585     0.0058125267     0.0000508824
    0.0063771667     0.0028016999     0.0019810295
    0.0043626033     0.0007129561     0.0017499959
    0.0028239062    -0.0006967378     0.0013871906
    0.0026515540    -0.0017227823     0.0010889244
    0.0035873080    -0.0020302252     0.0003520976
    0.0047048973    -0.0014501393    -0.0011015892
    0.0051327514    -0.0004812432    -0.0031102085
    0.0046806555    -0.0000702175    -0.0051678912
    0.0039369053    -0.0008853242    -0.0066814709
    0.0035777122    -0.0025702297    -0.0073975896
    0.0034872864     0.0074486748    -0.0053184513
    0.0022751079     0.0033450611    -0.0004012600
    0.0023815547     0.0019003027     0.0010501902
    0.0018550879     0.0001863567     0.0016788130
    0.0021186139    -0.0011949305     0.0017734729
    0.0032896016    -0.0017940653     0.0010951960
    0.0044307125    -0.0015778560    -0.0004274936
    0.0047221501    -0.0012907696    -0.0022274767
    0.0042399433    -0.0017295692    -0.0033374825
    0.0034346231    -0.0026101932    -0.0031488763
    0.0020493813    -0.0028381589    -0.0021046384
   -0.0003764923    -0.0020841199    -0.0012907759
   -0.0020892024    -0.0011709352    -0.0021338672
   -0.0004780977    -0.0012289408    -0.0033758314
    0.0013245721    -0.0012162484    -0.0024768555
    0.0000150679    -0.0003007514    -0.0018259326
   -0.0010512161     0.0014938216    -0.0026289947
    0.0004951233     0.0032782954    -0.0023016939
    0.0007487543     0.0020922287     0.0005631382
    0.0011046195     0.0010272737     0.0016522024
    0.0017398604    -0.0003601874     0.0021408866
    0.0029722971    -0.0011310514     0.0016104980
    0.0038523895    -0.0012175685     0.0003149815
    0.0036607461    -0.0012745027    -0.0006207073
    0.0025213212    -0.0011914677    -0.0005088181
    0.0008368613    -0.0003979273    -0.0003719791
    0.0001692578     0.0004041509    -0.0011480327
    0.0008912807     0.0006566372    -0.0012176028
    0.0005914864     0.0011305002    -0.0005492990
    0.0002462110     0.0019547118    -0.0002796887
    0.0008958485     0.0014362762     0.0013375052
    0.0016833799     0.0003529119     0.0020187000
    0.0026838280    -0.0002517540     0.0013999187
    0.0022070858     0.0000964644     0.0006766357
    0.0012320141     0.0010036378     0.0002228168
    0.0009460040     0.0015045817     0.0004864798
    0.0016140099     0.0008958050     0.0013522552
    0.0018715326    -0.0031527692    -0.0012921551
    0.0014765838    -0.0030453707     0.0021696622
    0.0036971523    -0.0040518361     0.0014617756
    0.0049442289    -0.0036150963    -0.0006010686
    0.0035414815    -0.0019610346    -0.0033599849
   -0.0007750290    -0.0018786616    -0.0021317336
    0.0044010070    -0.0040129588     0.0053761829
    0.0054766995    -0.0042115831     0.0046316745
    0.0066100246    -0.0036791464     0.0026515336
    0.0074312566    -0.0017643634    -0.0000605744
    0.0032778247    -0.0019833833     0.0103053040
    0.0041722909    -0.0022247274     0.0101800062
    0.0058302393    -0.0039344573     0.0074759805
    0.0073629660    -0.0021336492     0.0051613450
    0.0038998389    -0.0029831963     0.0095104952
    0.0038998389    -0.0029831963    -0.0095104952
    0.0032778247    -0.0019833833    -0.0103053040
    0.0041722909    -0.0022247274    -0.0101800062
    0.0058302393    -0.0039344573    -0.0074759805
    0.0073629660    -0.0021336492    -0.0051613450
    0.0044010070    -0.0040129588    -0.0053761829
    0.0054766995    -0.0042115831    -0.0046316745
    0.0066100246    -0.0036791464    -0.0026515336
    0.0074312566    -0.0017643634     0.0000605744
    0.0014765838    -0.0030453707    -0.0021696622
    0.0036971523    -0.0040518361    -0.0014617756
    0.0049442289    -0.0036150963     0.0006010686
    0.0035414815    -0.0019610346     0.0033599849
   -0.0007750290    -0.0018786616     0.0021317336
    0.0018715326    -0.0031527692     0.0012921551
    0.0018976935     0.0036631038    -0.0032992293
   -0.0002057545     0.0023581600    -0.0023361377
   -0.0007964893     0.0009515673    -0.0030446316
    0.0027925648     0.0020984158    -0.0041699893
    0.0044570177     0.0042646880    -0.0021360926
    0.0034033874     0.0052064869    -0.0008604397
    0.0016424466     0.0049098170    -0.0016935551
   -0.0022608658    -0.0020013110     0.0034056504
    0.0070417806     0.0019550052    -0.0011648730
    0.0062563735     0.0041701541     0.0009196125
    0.0049482678     0.0050896720     0.0025464933
    0.0038867599     0.0054582968     0.0027883445
    0.0026664154     0.0060675832     0.0020355644
    0.0009201111     0.0063758722     0.0013840232
    0.0078086533     0.0014927846     0.0041971709
    0.0060630428     0.0037859580     0.0052850521
    0.0046028020     0.0047063305     0.0072882377
    0.0038182459     0.0041000393     0.0075555557
    0.0028773211     0.0047770809     0.0061229844
    0.0012760043     0.0059182728     0.0058462470
    0.0048486819     0.0006638482     0.0090981505
    0.0023087300     0.0016396905     0.0092985994
   -0.0001801499     0.0030874140     0.0096528816
   -0.0010718355     0.0001157932     0.0107902357
   -0.0071987042    -0.0003333377     0.0074848356
   -0.0071987042    -0.0003333377    -0.0074848356
   -0.0010718355     0.0001157932    -0.0107902357
    0.0048486819     0.0006638482    -0.0090981505
    0.0023087300     0.0016396905    -0.0092985994
   -0.0001801499     0.0030874140    -0.0096528816
    0.0078086533     0.0014927846    -0.0041971709
    0.0060630428     0.0037859580    -0.0052850521
    0.0046028020     0.0047063305    -0.0072882377
    0.0038182459     0.0041000393    -0.0075555557
    0.0028773211     0.0047770809    -0.0061229844
    0.0012760043     0.0059182728    -0.0058462470
   -0.0022608658    -0.0020013110    -0.0034056504
    0.0070417806     0.0019550052     0.0011648730
    0.0062563735     0.0041701541    -0.0009196125
    0.0049482678     0.0050896720    -0.0025464933
    0.0038867599     0.0054582968    -0.0027883445
    0.0026664154     0.0060675832    -0.0020355644
    0.0009201111     0.0063758722    -0.0013840232
   -0.0002057545     0.0023581600     0.0023361377
   -0.0007964893     0.0009515673     0.0030446316
    0.0027925648     0.0020984158     0.0041699893
    0.0044570177     0.0042646880     0.0021360926
    0.0034033874     0.0052064869     0.0008604397
    0.0016424466     0.0049098170     0.0016935551
    0.0018976935     0.0036631038     0.0032992293
