  -0.7264927260    1.2773929117    2.4500000000
  -0.2763064073    1.2773929117    2.4082840942
  -0.5013995667    1.6672657001    2.4082840942
  -0.9515858853    1.6672657001    2.4082840942
  -1.1766790446    1.2773929117    2.4082840942
  -0.9515858853    0.8875201233    2.4082840942
  -0.5013995667    0.8875201233    2.4082840942
   0.1585493562    1.2773929117    2.2845569620
   0.0399762006    1.7199139528    2.2845569620
  -0.2839716849    2.0438618383    2.2845569620
  -0.7264927260    2.1624349939    2.2845569620
  -1.1690137671    2.0438618383    2.2845569620
  -1.4929616526    1.7199139528    2.2845569620
  -1.6115348082    1.2773929117    2.2845569620
  -1.4929616526    0.8348718706    2.2845569620
  -1.1690137671    0.5109239852    2.2845569620
  -0.7264927260    0.3923508296    2.2845569620
  -0.2839716849    0.5109239852    2.2845569620
   0.0399762006    0.8348718706    2.2845569620
   0.5632660731    1.2773929117    2.0830319825
   0.4761715368    1.7433075293    2.0830319825
   0.2266505276    2.1462977960    2.0830319825
  -0.1515977596    2.4319376433    2.0830319825
  -0.6074887975    2.5616498271    2.0830319825
  -1.0794519754    2.5179159982    2.0830319825
  -1.5037460509    2.3066426524    2.0830319825
  -1.8230677579    1.9563634259    2.0830319825
  -1.9942909305    1.5143854691    2.0830319825
  -1.9942909305    1.0404003543    2.0830319825
  -1.8230677579    0.5984223975    2.0830319825
  -1.5037460509    0.2481431710    2.0830319825
  -1.0794519754    0.0368698253    2.0830319825
  -0.6074887975   -0.0068640037    2.0830319825
  -0.1515977596    0.1228481801    2.0830319825
   0.2266505276    0.4084880274    2.0830319825
   0.4761715368    0.8114782942    2.0830319825
   0.9240616009    1.2773929117    1.8105718472
   0.8572025533    1.7424078025    1.8105718472
   0.6620419327    2.1697499523    1.8105718472
   0.3543904920    2.5247986418    1.8105718472
  -0.0408276788    2.7787899376    1.8105718472
  -0.4915943539    2.9111469755    1.8105718472
  -0.9613910981    2.9111469755    1.8105718472
  -1.4121577732    2.7787899376    1.8105718472
  -1.8073759439    2.5247986418    1.8105718472
  -2.1150273847    2.1697499523    1.8105718472
  -2.3101880053    1.7424078025    1.8105718472
   0.8572025533    0.8123780210    1.8105718472
   1.1759483696    1.7282797342    1.4764548591
   1.0206861665    2.1548591313    1.4764548591
   0.7712330971    2.5341340975    1.4764548591
   0.4410372408    2.8456578210    1.4764548591
   0.0478995419    3.0726359773    1.4764548591
  -0.3869858447    3.2028321153    1.4764548591
  -0.8401741351    3.2292273274    1.4764548591
  -1.2872338313    3.1503986410    1.4764548591
  -1.7040638294    2.9705957309    1.4764548591
  -2.0681927163    2.6995118185    1.4764548591
  -2.3599902094    2.3517611078    1.4764548591
  -2.5637254303    1.9460909295    1.4764548591
   1.2770495527    2.1694274064    1.0920589717
   1.0478029469    2.5664941753    1.0920589717
   0.7410111060    2.9072210331    1.0920589717
   0.3700823059    3.1767165813    1.0920589717
  -0.0487720851    3.3632025711    1.0920589717
  -0.4972461201    3.4585286700    1.0920589717
  -0.9557393319    3.4585286700    1.0920589717
  -1.4042133669    3.3632025711    1.0920589717
  -1.8230677579    3.1767165813    1.0920589717
  -2.1939965580    2.9072210331    1.0920589717
  -2.5007883988    2.5664941753    1.0920589717
   1.2328428209    2.5865790686    0.6704743257
   0.9397851888    2.9436708265    0.6704743257
   0.5826934309    3.2367284586    0.6704743257
   0.1752903833    3.4544899244    0.6704743257
  -0.2667676836    3.5885867729    0.6704743257
  -0.7264927260    3.6338657375    0.6704743257
  -1.1862177684    3.5885867729    0.6704743257
  -1.6282758352    3.4544899244    0.6704743257
  -2.0356788829    3.2367284586    0.6704743257
  -2.3927706408    2.9436708265    0.6704743257
  -2.6858282728    2.5865790686    0.6704743257
   1.3257862633    2.5963125324    0.2260574807
   1.0390917289    2.9608742891    0.2260574807
   0.6885843722    3.2645906426    0.2260574807
   0.2869324422    3.4964844925    0.2260574807
  -0.1513473138    3.6481745909    0.2260574807
  -0.6104143236    3.7141784624    0.2260574807
  -1.0736767092    3.6921105551    0.2260574807
  -1.5243909612    3.5827684607    0.2260574807
  -1.9462670920    3.3901040873    0.2260574807
  -2.3240573991    3.1210808275    0.2260574807
  -2.6441075565    2.7854218827    0.2260574807
   1.3257862633    2.5963125324   -0.2260574807
   1.0390917289    2.9608742891   -0.2260574807
   0.6885843722    3.2645906426   -0.2260574807
   0.2869324422    3.4964844925   -0.2260574807
  -0.1513473138    3.6481745909   -0.2260574807
  -0.6104143236    3.7141784624   -0.2260574807
  -1.0736767092    3.6921105551   -0.2260574807
  -1.5243909612    3.5827684607   -0.2260574807
  -1.9462670920    3.3901040873   -0.2260574807
  -2.3240573991    3.1210808275   -0.2260574807
  -2.6441075565    2.7854218827   -0.2260574807
   1.2328428209    2.5865790686   -0.6704743257
   0.9397851888    2.9436708265   -0.6704743257
   0.5826934309    3.2367284586   -0.6704743257
   0.1752903833    3.4544899244   -0.6704743257
  -0.2667676836    3.5885867729   -0.6704743257
  -0.7264927260    3.6338657375   -0.6704743257
  -1.1862177684    3.5885867729   -0.6704743257
  -1.6282758352    3.4544899244   -0.6704743257
  -2.0356788829    3.2367284586   -0.6704743257
  -2.3927706408    2.9436708265   -0.6704743257
  -2.6858282728    2.5865790686   -0.6704743257
   1.2770495527    2.1694274064   -1.0920589717
   1.0478029469    2.5664941753   -1.0920589717
   0.7410111060    2.9072210331   -1.0920589717
   0.3700823059    3.1767165813   -1.0920589717
  -0.0487720851    3.3632025711   -1.0920589717
  -0.4972461201    3.4585286700   -1.0920589717
  -0.9557393319    3.4585286700   -1.0920589717
  -1.4042133669    3.3632025711   -1.0920589717
  -1.8230677579    3.1767165813   -1.0920589717
  -2.1939965580    2.9072210331   -1.0920589717
  -2.5007883988    2.5664941753   -1.0920589717
   1.1759483696    1.7282797342   -1.4764548591
   1.0206861665    2.1548591313   -1.4764548591
   0.7712330971    2.5341340975   -1.4764548591
   0.4410372408    2.8456578210   -1.4764548591
   0.0478995419    3.0726359773   -1.4764548591
  -0.3869858447    3.2028321153   -1.4764548591
  -0.8401741351    3.2292273274   -1.4764548591
  -1.2872338313    3.1503986410   -1.4764548591
  -1.7040638294    2.9705957309   -1.4764548591
  -2.0681927163    2.6995118185   -1.4764548591
  -2.3599902094    2.3517611078   -1.4764548591
  -2.5637254303    1.9460909295   -1.4764548591
   0.9240616009    1.2773929117   -1.8105718472
   0.8572025533    1.7424078025   -1.8105718472
   0.6620419327    2.1697499523   -1.8105718472
   0.3543904920    2.5247986418   -1.8105718472
  -0.0408276788    2.7787899376   -1.8105718472
  -0.4915943539    2.9111469755   -1.8105718472
  -0.9613910981    2.9111469755   -1.8105718472
  -1.4121577732    2.7787899376   -1.8105718472
  -1.8073759439    2.5247986418   -1.8105718472
  -2.1150273847    2.1697499523   -1.8105718472
  -2.3101880053    1.7424078025   -1.8105718472
   0.8572025533    0.8123780210   -1.8105718472
   0.5632660731    1.2773929117   -2.0830319825
   0.4761715368    1.7433075293   -2.0830319825
   0.2266505276    2.1462977960   -2.0830319825
  -0.1515977596    2.4319376433   -2.0830319825
  -0.6074887975    2.5616498271   -2.0830319825
  -1.0794519754    2.5179159982   -2.0830319825
  -1.5037460509    2.3066426524   -2.0830319825
  -1.8230677579    1.9563634259   -2.0830319825
  -1.9942909305    1.5143854691   -2.0830319825
  -1.9942909305    1.0404003543   -2.0830319825
  -1.8230677579    0.5984223975   -2.0830319825
  -1.5037460509    0.2481431710   -2.0830319825
  -1.0794519754    0.0368698253   -2.0830319825
  -0.6074887975   -0.0068640037   -2.0830319825
  -0.1515977596    0.1228481801   -2.0830319825
   0.2266505276    0.4084880274   -2.0830319825
   0.4761715368    0.8114782942   -2.0830319825
   0.1585493562    1.2773929117   -2.2845569620
   0.0399762006    1.7199139528   -2.2845569620
  -0.2839716849    2.0438618383   -2.2845569620
  -0.7264927260    2.1624349939   -2.2845569620
  -1.1690137671    2.0438618383   -2.2845569620
  -1.4929616526    1.7199139528   -2.2845569620
  -1.6115348082    1.2773929117   -2.2845569620
  -1.4929616526    0.8348718706   -2.2845569620
  -1.1690137671    0.5109239852   -2.2845569620
  -0.7264927260    0.3923508296   -2.2845569620
  -0.2839716849    0.5109239852   -2.2845569620
   0.0399762006    0.8348718706   -2.2845569620
  -0.2763064073    1.2773929117   -2.4082840942
  -0.5013995667    1.6672657001   -2.4082840942
  -0.9515858853    1.6672657001   -2.4082840942
  -1.1766790446    1.2773929117   -2.4082840942
  -0.9515858853    0.8875201233   -2.4082840942
  -0.5013995667    0.8875201233   -2.4082840942
  -0.7264927260    1.2773929117   -2.4500000000
  -2.2543627918    0.4736981508    2.1000000000
  -2.0207158112    0.8783865923    2.0473486156
  -2.4880097725    0.8783865923    2.0473486156
  -2.7216567531    0.4736981508    2.0473486156
  -2.4880097725    0.0690097092    2.0473486156
  -2.0207158112    0.0690097092    2.0473486156
  -2.7099407179    1.2627822655    1.8920346226
  -3.0434469066    0.9292760768    1.8920346226
  -3.1655186440    0.4736981508    1.8920346226
