    0.0018072133     0.0032963025    -0.0016014425
    0.0007077904     0.0031256940    -0.0023447182
    0.0009487342     0.0008902849    -0.0017841810
    0.0019916957     0.0016528816    -0.0007383850
    0.0022509248     0.0034195848     0.0005345338
    0.0020231681     0.0046763206     0.0007347880
    0.0014397462     0.0051158704    -0.0008040239
    0.0002872831    -0.0011037979     0.0019948527
    0.0014852668     0.0028585989     0.0041205371
    0.0011653200     0.0042013762     0.0040226596
    0.0015705160     0.0049408745     0.0040685823
    0.0015922855     0.0057118647     0.0031799172
    0.0005984142     0.0065152467     0.0017981072
    0.0010123499    -0.0005844055     0.0119406051
   -0.0019233954     0.0033137329     0.0074353104
   -0.0009321587     0.0042159896     0.0082640442
    0.0015765069     0.0043691076     0.0080094294
    0.0011876832     0.0052257710     0.0064974769
   -0.0003655867     0.0061717448     0.0061333383
   -0.0003791912     0.0028901237     0.0101540966
    0.0000062379    -0.0027057367     0.0112797536
    0.0003795270    -0.0025427177    -0.0112213545
   -0.0000550327     0.0030046220    -0.0099759053
    0.0010536126    -0.0005782155    -0.0113481294
   -0.0021422517     0.0032350815    -0.0077437939
   -0.0010538388     0.0041868817    -0.0085580088
    0.0017030865     0.0042992067    -0.0081893024
    0.0013689608     0.0051807757    -0.0065126858
   -0.0001096641     0.0061972023    -0.0059361684
    0.0002987013    -0.0010352211    -0.0017778818
    0.0014019824     0.0027728092    -0.0044604275
    0.0011039358     0.0041617086    -0.0042438724
    0.0015885625     0.0048990165    -0.0042350409
    0.0016786980     0.0056515139    -0.0032603034
    0.0007589694     0.0064611904    -0.0017435819
    0.0007871834     0.0031370458     0.0023790340
    0.0009881880     0.0009702226     0.0017990872
    0.0020772016     0.0016971407     0.0006009492
    0.0022622955     0.0034156001    -0.0007269235
    0.0020419155     0.0046523267    -0.0008693899
    0.0015122311     0.0050830262     0.0007481974
    0.0018407343     0.0033258541     0.0015057882
   -0.0024768245     0.0040706653    -0.0024682202
   -0.0038482318     0.0046605514    -0.0012199901
   -0.0026042022     0.0027838460    -0.0029066013
   -0.0008514069     0.0015606054    -0.0027841804
   -0.0011872954     0.0033504775    -0.0026407681
   -0.0023676524     0.0054004405    -0.0010644614
   -0.0032819339     0.0053576174     0.0000424194
   -0.0052102706     0.0046306432     0.0014050943
    0.0008463427    -0.0007047289     0.0010249463
   -0.0017661783     0.0065259346     0.0016175556
   -0.0028311847     0.0058504582     0.0029038314
   -0.0033126090     0.0053983663     0.0034824858
   -0.0039894738     0.0052219924     0.0027930269
   -0.0053896142     0.0036095861     0.0055984749
    0.0014111411    -0.0004506434     0.0111731343
   -0.0008290597     0.0062338091     0.0059263020
   -0.0023655138     0.0052380323     0.0062304365
   -0.0030129902     0.0044449135     0.0075970646
   -0.0026262763     0.0046850387     0.0075028101
   -0.0036814949     0.0045045145     0.0060177873
   -0.0005905804     0.0030525327     0.0100952684
   -0.0012841017     0.0030611761     0.0092517705
   -0.0006163781    -0.0025487765     0.0114337450
   -0.0013692940     0.0032129409    -0.0090817287
   -0.0053506768     0.0037459840    -0.0053163982
    0.0015028425    -0.0004636684    -0.0117357350
   -0.0005628560     0.0062055236    -0.0061919635
   -0.0021810599     0.0052739777    -0.0062835624
   -0.0028680025     0.0045020550    -0.0075094518
   -0.0025919935     0.0047394277    -0.0073185981
   -0.0036539280     0.0045878939    -0.0058325281
   -0.0051015517     0.0046708071    -0.0012295052
    0.0008670066    -0.0007969501    -0.0012778856
   -0.0016038965     0.0065777350    -0.0017268556
   -0.0027299718     0.0059028840    -0.0028920773
   -0.0032335780     0.0054324334    -0.0034031684
   -0.0039124802     0.0052516716    -0.0026759566
   -0.0037543989     0.0046357741     0.0012898371
   -0.0024849199     0.0027175461     0.0029225744
   -0.0008136915     0.0014585252     0.0026996756
   -0.0011103593     0.0033175378     0.0025583612
   -0.0022925450     0.0054188377     0.0010605252
   -0.0032222041     0.0053618228     0.0000066500
   -0.0024283904     0.0040180944     0.0024789454
   -0.0047299284    -0.0000261748    -0.0030119187
   -0.0063451574    -0.0000297286    -0.0005485072
   -0.0058892763    -0.0011855275    -0.0016321159
   -0.0035661480    -0.0011281991    -0.0031889695
   -0.0017132992    -0.0000126898    -0.0032571612
   -0.0035462447     0.0010742025    -0.0031998300
   -0.0058877399     0.0011275709    -0.0016534771
   -0.0065423297    -0.0000294035     0.0029243514
   -0.0066118715    -0.0009949143     0.0023425387
   -0.0064961166    -0.0025186935     0.0011497648
    0.0011542908     0.0000144301     0.0005968881
   -0.0065115654     0.0024760467     0.0011174113
   -0.0066245730     0.0009435805     0.0023178903
   -0.0056297086    -0.0000337964     0.0071519816
   -0.0058077541    -0.0012138505     0.0057378031
   -0.0056566295    -0.0032096655     0.0054469079
